id	name	wiki_title	description	wiki_url
D016532	Mucopolysaccharidosis II	Hunter syndrome	Hunter syndrome, or mucopolysaccharidosis type II (MPS II), is a rare inherited lysosomal storage disease in which large sugar molecules called glycosaminoglycans (or GAGs or mucopolysaccharides) build up in body tissues. Hunter syndrome is caused by a deficiency of the lysosomal enzyme iduronate-2-sulfatase (I2S). The lack of this enzyme causes heparan sulfate and dermatan sulfate to accumulate in all body tissues. Hunter syndrome is the only MPS syndrome to exhibit X-linked recessive inheritance. The symptoms of Hunter syndrome are comparable to those of MPS I. It causes abnormalities in many organs, including the skeleton, heart, and respiratory system. In severe cases, this leads to death during the teenage years. Unlike MPS I, corneal clouding is not associated with this disease.	https://en.wikipedia.org/wiki/Hunter_syndrome
D016534	Cardiac Output, High		Description not found.	
D016553	Purpura, Thrombocytopenic, Idiopathic		Description not found.	
D016857	Hypocapnia	Hypocapnia	Hypocapnia (from the Greek words ὑπό meaning below normal and καπνός kapnós meaning smoke), also known as hypocarbia, sometimes incorrectly called acapnia, is a state of reduced carbon dioxide in the blood. Hypocapnia usually results from deep or rapid breathing, known as hyperventilation. Hypocapnia is the opposite of hypercapnia. Short term hypocapnia does not usually have any adverse effects. It is sometimes used as lifesaving treatment for conditions such as neonatal pulmonary-artery hypertension and for people with severe intracranial hypertension. If the state of hypocapnia persists or is prolonged, adverse outcomes may occur.	https://en.wikipedia.org/wiki/Hypocapnia
D017109	Akathisia, Drug-Induced		Description not found.	
D017116	Low Back Pain		Description not found.	
D017246	Ophthalmoplegia, Chronic Progressive External		Description not found.	
D017288	Pain Threshold		Description not found.	
D017566	Microvascular Angina		Description not found.	
D017593	Kleine-Levin Syndrome	Kleine–Levin syndrome	Kleine–Levin syndrome (KLS) is a rare neurological disorder characterized by persistent episodic hypersomnia accompanied by cognitive and behavioral changes. These changes may include disinhibition (failure to inhibit actions or words), sometimes manifested through hypersexuality, hyperphagia or emotional lability, and other symptoms, such as derealization. Patients generally experience recurrent episodes of the condition for more than a decade, which may return at a later age. Individual episodes generally last more than a week, sometimes lasting for months. The condition greatly affects the personal, professional, and social lives of those with KLS. The severity of symptoms and the course of the syndrome vary between those with KLS. Patients commonly have about 20 episodes over about a decade. Several months may elapse between episodes. The onset of the condition usually follows a viral infection (72% of patients); several different viruses have been observed to trigger KLS.  It is generally only diagnosed after similar conditions have been excluded; MRI, CT scans, lumbar puncture, and toxicology tests are used to rule out other possibilities. The syndrome's mechanism is not known, but the thalamus is thought to possibly play a role. SPECT has shown thalamic hypoperfusion in patients during episodes. KLS is very rare, occurring at a rate of 1 in 500,000, which limits research into genetic factors. The condition primarily affects teenagers (81% of reported patients), with a bias towards males (68-72% of cases), though females can also be affected, and the age of onset varies.  There is no known cure and little evidence supporting drug treatment. Lithium has been reported to have limited effects in case reports, decreasing the length of episodes and increasing the duration between them in some patients. Stimulants have been shown to promote wakefulness during episodes, but they do not counteract cognitive symptoms or decrease the duration of episodes. The condition is named after Willi Kleine and Max Levin, who described cases of the disease in the early 20th century. It was added to the International Classification of Sleep Disorders in 1990.	https://en.wikipedia.org/wiki/Kleine%E2%80%93Levin_syndrome
D017624	WAGR Syndrome		Description not found.	
D017699	Pelvic Pain		Description not found.	
D017827	Machado-Joseph Disease	Machado–Joseph disease	"Machado–Joseph disease (MJD), also known as Machado–Joseph Azorean disease, Machado's disease, Joseph's disease or spinocerebellar ataxia type 3 (SCA3), is a rare autosomal dominantly inherited neurodegenerative disease that causes progressive cerebellar ataxia, which results in a lack of muscle control and coordination of the upper and lower extremities. The symptoms are caused by a genetic mutation that results in an expansion of abnormal ""CAG"" trinucleotide repeats in the ATXN3 gene that results in an abnormal form of the protein ataxin which causes degeneration of cells in the hindbrain. Some symptoms, such as clumsiness and rigidity, make MJD commonly mistaken for drunkenness or Parkinson's disease. Machado–Joseph disease is a type of spinocerebellar ataxia and is the most common cause of autosomal-dominant ataxia. MJD causes ophthalmoplegia and mixed sensory and cerebellar ataxia."	https://en.wikipedia.org/wiki/Machado%E2%80%93Joseph_disease
D018437	Brown-Sequard Syndrome	Brown-Séquard syndrome	Brown-Séquard syndrome (also known as Brown-Séquard's hemiplegia, Brown-Séquard's paralysis, hemiparaplegic syndrome, hemiplegia et hemiparaplegia spinalis, or spinal hemiparaplegia) is a neurological condition caused by damage to one half of the spinal cord. The condition presents clinically with spastic paralysis and loss of fine touch perception, vibratory sensation and proprioception just below the lesion on the same side of the body as the lesion, but with loss of crude touch, pain and temperature sensation on the opposite side and beginning somewhat lower than the lesion. At the level of the lesion, on the same side of the lesion, there is meanwhile a region of flaccid paralysis and complete loss of all sensation. Because injury to a whole half but only one half of the spinal cord only rarely occurs under real-life circumstances, the condition is most often encountered in partial forms. It is named after physiologist Charles-Édouard Brown-Séquard, who first described the condition in 1850.	https://en.wikipedia.org/wiki/Brown-S%C3%A9quard_syndrome
D018458	Persistent Vegetative State	Vegetative state	"A vegetative state (VS)  or post-coma unresponsiveness (PCU) is a disorder of consciousness in which patients with severe brain damage are in a state of partial arousal rather than true awareness. After four weeks in a vegetative state, the patient is classified as being in a persistent vegetative state (PVS). This diagnosis is classified as a permanent vegetative state some months (three in the US and six in the UK) after a non-traumatic brain injury or one year after a traumatic injury. The term unresponsive wakefulness syndrome may be used alternatively, as ""vegetative state"" has some negative connotations among the public. It is occasionally also called Apallic syndrome or Apallisches syndrome, borrowings from German, primarily in European or older sources."	https://en.wikipedia.org/wiki/Vegetative_state
D018476	Hypokinesia	Hypokinesia	Hypokinesia is one of the classifications of movement disorders, and refers to decreased bodily movement. Hypokinesia is characterized by a partial or complete loss of muscle movement due to a disruption in the basal ganglia. Hypokinesia is a symptom of Parkinson's disease shown as muscle rigidity and an inability to produce movement. It is also associated with mental health disorders and prolonged inactivity due to illness, amongst other diseases. The other category of movement disorder is hyperkinesia that features an exaggeration of unwanted movement, such as twitching or writhing in Huntington's disease or Tourette syndrome.	https://en.wikipedia.org/wiki/Hypokinesia
D018489	Space Motion Sickness		Description not found.	
D018496	Hyperoxia	Hyperoxia	Hyperoxia is the state of being exposed to high levels of oxygen; it may refer to organisms, cells and tissues that are experiencing excessive oxygenation, or to an abnormally high oxygen concentration in an environment (e.g. a body of water). In medicine, it refers to excessive oxygen in the lungs or other body tissues, and results from raised alveolar oxygen partial pressure ― that is, alveolar oxygen partial pressure greater than that due to breathing air at normal (sea level) atmospheric pressure.  This can be caused by breathing air at a pressure above normal or by breathing other gas mixtures with a high oxygen fraction, high ambient pressure or both. The body is tolerant of some deviation from normal inspired oxygen partial pressure, but a sufficiently elevated level of hyperoxia can lead to oxygen toxicity over time, with the mechanism related to the partial pressure, and the severity related to the dose. Hyperoxia is the opposite of hypoxia; hyperoxia refers to a state in which oxygen supply to the tissues is excessive, while hypoxia refers to a state in which oxygen supply is insufficient. Supplementary oxygen administration is widely used in emergency and intensive care medicine and can be life-saving in critical conditions, but too much can be harmful and affects a variety of pathophysiological processes. Reactive oxygen species are known problematic by-products of hyperoxia which have an important role in cell signaling pathways. There are a wide range of effects, but when the homeostatic balance is disturbed, reactive oxygen species tend to cause a cycle of tissue injury, with inflammation, cell damage, and cell death.	https://en.wikipedia.org/wiki/Hyperoxia
D018589	Gastroparesis	Gastroparesis	"Gastroparesis (gastro- from Ancient Greek γαστήρ – gaster, ""stomach""; and -paresis, πάρεσις – ""partial paralysis"") is a medical disorder of ineffective neuromuscular contractions (peristalsis) of the stomach, resulting in food and liquid remaining in the stomach for a prolonged period. Stomach contents thus exit more slowly into the duodenum of the digestive tract, a medical sign called delayed gastric emptying. The opposite of this, where stomach contents exit quickly into the duodenum, is called dumping syndrome. Symptoms include nausea, vomiting, abdominal pain, feeling full soon after beginning to eat (early satiety), abdominal bloating, and heartburn. Many or most cases are idiopathic. The most commonly known cause is autonomic neuropathy of the vagus nerve, which innervates the stomach. Uncontrolled diabetes mellitus is a frequent cause of this nerve damage, but trauma to the vagus nerve is also possible. Some cases may be considered post-infectious. Diagnosis is via one or more of the following: barium swallow X-ray, barium beefsteak meal, radioisotope gastric-emptying scan, gastric manometry, esophagogastroduodenoscopy (EGD), and a stable isotope breath test. Complications include malnutrition, fatigue, weight loss, vitamin deficiencies, intestinal obstruction due to bezoars, and small intestinal bacterial overgrowth. There may also be poor glycemic control and irregular absorption of nutrients, particularly in the setting of diabetes. Treatment includes dietary modification, medications to stimulate gastric emptying (including some prokinetic agents), medications to reduce vomiting (including some antiemetics), and surgical approaches. Additionally, gastric electrical stimulation (GES; approved on a humanitarian device exemption) can be used as treatment. Nutrition may be managed variously, ranging from oral dietary modification to jejunostomy feeding tube (if oral intake is inadequate). A gastroparesis diagnosis is associated with poor outcomes, and survival is generally lower among patients than in the general population."	https://en.wikipedia.org/wiki/Gastroparesis
D018614	Sweating Sickness	Sweating sickness	Sweating sickness, also known as the sweats, English sweating sickness, English sweat or sudor anglicus in Latin, was a mysterious and contagious disease that struck England and later continental Europe in a series of epidemics beginning in 1485. Other major outbreaks of the English sweating sickness occurred in 1508, 1517, and 1528, with the last outbreak in 1551, after which the disease apparently vanished. The onset of symptoms was sudden, and death or recovery often occurred within 8–10 hours. Sweating sickness epidemics were unique compared with other disease outbreaks of the time: whereas other epidemics were typically urban and long-lasting, cases of sweating sickness spiked and receded very quickly, significantly affecting rural populations. Its cause remains unknown, although it has been suggested that an unknown species of hantavirus was responsible.	https://en.wikipedia.org/wiki/Sweating_sickness
D018771	Arthralgia	Arthralgia	Arthralgia (from Greek  arthro- 'joint' and  -algos 'pain') literally means 'joint pain'. Specifically, arthralgia is a symptom of injury, infection, illness (in particular arthritis), or an allergic reaction to medication. According to MeSH, the term arthralgia should only be used when the condition is non-inflammatory, and the term arthritis should be used when the condition is inflammatory.	https://en.wikipedia.org/wiki/Arthralgia
D018886	Aphasia, Conduction		Description not found.	
D018888	Aphasia, Primary Progressive		Description not found.	
D018908	Muscle Weakness		Description not found.	
D018980	Williams Syndrome	Williams syndrome	Williams syndrome (WS), also Williams–Beuren syndrome (WBS), is a genetic disorder that affects many parts of the body. Facial features frequently include a broad forehead, underdeveloped chin, short nose, and full cheeks. Mild to moderate intellectual disability is observed, particularly challenges with visual spatial tasks such as drawing. Verbal skills are relatively unaffected. Many people have an outgoing personality, a happy disposition, an openness to engaging with other people, increased empathy and decreased aggression. Medical issues with teeth, heart problems (especially supravalvular aortic stenosis), and periods of high blood calcium are common. Williams syndrome is caused by a genetic abnormality, specifically a deletion of about 27 genes from the long arm of one of the two chromosome 7s. Typically, this occurs as a random event during the formation of the egg or sperm from which a person develops. In a small number of cases, it is inherited from an affected parent in an autosomal dominant manner. The different characteristic features have been linked to the loss of specific genes. The diagnosis is typically suspected based on symptoms and confirmed by genetic testing. Interventions include special education programs and various types of therapy. Surgery may be performed to correct heart problems. Dietary changes or medications may be required for high blood calcium. The syndrome was first described in 1961 by New Zealander John C. P. Williams. Williams syndrome affects between one in 7,500 to 20,000 people at birth. Life expectancy is less than that of the general population, mostly due to the increased rates of heart disease.	https://en.wikipedia.org/wiki/Williams_syndrome
D019080	Cafe-au-Lait Spots		Description not found.	
D019462	Syncope, Vasovagal		Description not found.	
D019547	Neck Pain		Description not found.	
D019569	Hemifacial Spasm	Hemifacial spasm	Hemifacial spasm (HFS) is a rare neuromuscular disease characterized by irregular, involuntary muscle contractions (spasms) on one side (hemi-) of the face (-facial). The facial muscles are controlled by the facial nerve (seventh cranial nerve), which originates at the brainstem and exits the skull below the ear where it separates into five main branches. This disease takes two forms: typical and atypical. In typical form, the twitching usually starts in the lower eyelid in orbicularis oculi muscle. As time progresses, it spreads to the whole lid, then to the orbicularis oris muscle around the lips, and buccinator muscle in the cheekbone area. The reverse process of twitching occurs in atypical hemifacial spasm; twitching starts in orbicularis oris muscle around the lips, and buccinator muscle in the cheekbone area in the lower face, then progresses up to the orbicularis oculi muscle in the eyelid as time progresses. The most common form is the typical form, and atypical form is only seen in about 2–3% of patients with hemifacial spasm. The incidence of hemifacial spasm is approximately 0.8 per 100,000 persons. This disorder occurs in both men and women, although it affects middle-aged or elderly women more frequently. Hemifacial spasm is much more common in some Asian populations. It may be caused by a facial nerve injury, compression by a blood vessel, a tumor, or it may have no apparent cause. Individuals with spasm on both sides of the face are very rare.	https://en.wikipedia.org/wiki/Hemifacial_spasm
D019575	Blindness, Cortical		Description not found.	
D019584	Hot Flashes		Description not found.	
D019588	Aging, Premature		Description not found.	
D019591	Pseudophakia	Intraocular lens	An intraocular lens (IOL) is a lens implanted in the eye usually as part of a treatment for cataracts or for correcting other vision problems such as near-sightedness (myopia) and far-sightedness (hyperopia); a form of refractive surgery. If the natural lens is left in the eye, the IOL is known as phakic, otherwise it is a pseudophakic lens (or false lens). Both kinds of IOLs are designed to provide the same light-focusing function as the natural crystalline lens. This can be an alternative to LASIK, but LASIK is not an alternative to an IOL for treatment of cataracts. IOLs usually consist of a small plastic lens with plastic side struts, called haptics, to hold the lens in place in the capsular bag inside the eye. IOLs were originally made of a rigid material (PMMA), although this has largely been superseded by the use of flexible materials, such as silicone. Most IOLs fitted today are fixed monofocal lenses matched to distance vision. However, other types are available, such as a multifocal intraocular lens that provides multiple-focused vision at far and reading distance, and adaptive IOLs that provide limited visual accommodation.  Multifocal IOLs can also be trifocal IOLs or extended depth of focus (EDOF) lenses. As of 2021, nearly 28 million cataract procedures took place annually worldwide. That is about 75,000 procedures per day globally. The procedure can be done under local or topical anesthesia with the patient awake throughout the operation. The use of a flexible IOL enables the lens to be rolled for insertion into the capsular bag through a very small incision, thus avoiding the need for stitches. This procedure usually takes less than 30 minutes in the hands of an experienced ophthalmologist, and the recovery period is about two to three weeks. After surgery, patients should avoid strenuous exercise or anything else that significantly increases blood pressure. They should visit their ophthalmologists regularly for three weeks to monitor the implants. IOL implantation carries several risks associated with eye surgeries, such as infection, loosening of the lens, lens rotation, inflammation, nighttime halos and retinal detachment. Though IOLs enable many patients to have reduced dependence on glasses, most patients still rely on glasses for certain activities, such as reading. These reading glasses may be avoided in some cases if multifocal IOLs, trifocal IOLs or EDOF lenses are used.	https://en.wikipedia.org/wiki/Intraocular_lens
D019873	Schnitzler Syndrome		Description not found.	
D019954	Neurobehavioral Manifestations		Description not found.	
D020069	Shoulder Pain		Description not found.	
D020078	Neurogenic Inflammation		Description not found.	
D020150	Chorea Gravidarum		Description not found.	
D020177	Hypersomnolence, Idiopathic		Description not found.	
D020178	Sleep Disorders, Circadian Rhythm		Description not found.	
D020179	Jet Lag Syndrome		Description not found.	
D020181	Sleep Apnea, Obstructive		Description not found.	
D020182	Sleep Apnea, Central		Description not found.	
D020183	Nocturnal Paroxysmal Dystonia		Description not found.	
D020184	Night Terrors	Night Terror	Night Terror or Night Terrors may refer to:	https://en.wikipedia.org/wiki/Night_Terror
D020186	Sleep Bruxism		Description not found.	
D020187	REM Sleep Behavior Disorder	Rapid eye movement sleep behavior disorder	Rapid eye movement sleep behavior disorder, or REM sleep behavior disorder (RBD), is a sleep disorder in which people act out their dreams. It involves abnormal behavior during the sleep phase with rapid eye movement (REM) sleep. The major feature of RBD is loss of muscle atonia (i.e., the loss of paralysis) during otherwise intact REM sleep (during which paralysis is not only normal but necessary). The loss of motor inhibition leads to sleep behaviors ranging from simple limb twitches to more complex integrated movements that can be violent or result in injury to either the individual or their bedmates.   RBD is a very strong predictor of progression to a synucleinopathy (usually Parkinson's disease or dementia with Lewy bodies). Melatonin is useful in the treatment of RBD. RBD was first described in 1986.	https://en.wikipedia.org/wiki/Rapid_eye_movement_sleep_behavior_disorder
D020188	Sleep Paralysis	Sleep paralysis	Sleep paralysis is a state, during waking up or falling asleep, in which a person is conscious but in a complete state of paralysis. During an episode, the person may hallucinate (hear, feel, or see things that are not there), which often results in fear. Episodes generally last no more than a few minutes. It can recur multiple times or occur as a single episode. This condition may occur in those who are otherwise healthy or those with narcolepsy, or it may run in families as a result of specific genetic changes. The condition can be triggered by sleep deprivation, psychological stress, or abnormal sleep cycles. The underlying mechanism is believed to involve a dysfunction in REM sleep. Diagnosis is based on a person's description. Other conditions that can present similarly include narcolepsy, atonic seizure, and hypokalemic periodic paralysis. Treatment options for sleep paralysis have been poorly studied. It is recommended that people be reassured that the condition is common and generally not serious. Other efforts that may be tried include sleep hygiene, cognitive behavioral therapy, and antidepressants. Between 8% to 50% of people experience sleep paralysis at some point during their lifetime. About 5% of people have regular episodes. Males and females are affected equally. Sleep paralysis has been described throughout history. It is believed to have played a role in the creation of stories about alien abduction and other paranormal events.	https://en.wikipedia.org/wiki/Sleep_paralysis
D020189	Nocturnal Myoclonus Syndrome		Description not found.	
D020207	Coma, Post-Head Injury		Description not found.	
D020233	Gait Disorders, Neurologic		Description not found.	
D020234	Gait Ataxia		Description not found.	
D020235	Gait Apraxia		Description not found.	
D020236	Amnesia, Transient Global		Description not found.	
D020237	Alexia, Pure		Description not found.	
D020238	Prosopagnosia	Prosopagnosia	Prosopagnosia, also known as face blindness, is a cognitive disorder of face perception in which the ability to recognize familiar faces, including one's own face (self-recognition), is impaired, while other aspects of visual processing (e.g., object discrimination) and intellectual functioning (e.g., decision-making) remain intact. The term originally referred to a condition following acute brain damage (acquired prosopagnosia), but a congenital or developmental form of the disorder also exists, with a prevalence of 2–2.5%. Prosopagnosia should not be confused with prosopometamorphopsia, a disorder characterized by altered perceptions of faces.	https://en.wikipedia.org/wiki/Prosopagnosia
D020240	Apraxia, Ideomotor	Ideomotor apraxia	"Ideomotor Apraxia, often IMA, is a neurological disorder characterized by the inability to correctly imitate hand gestures and voluntarily mime tool use, e.g. pretend to brush one's hair. The ability to spontaneously use tools, such as brushing one's hair in the morning without being instructed to do so, may remain intact, but is often lost.  The general concept of apraxia and the classification of ideomotor apraxia were developed in Germany in the late 19th and early 20th centuries by the work of Hugo Liepmann,  Adolph Kussmaul,  Arnold Pick,  Paul Flechsig, Hermann Munk, Carl Nothnagel, Theodor Meynert,  and linguist Heymann Steinthal, among others. Ideomotor apraxia was classified as ""ideo-kinetic apraxia"" by Liepmann due to the apparent dissociation of the idea of the action with its execution. The classifications of the various subtypes are not well defined at present, however, owing to issues of diagnosis and pathophysiology. Ideomotor apraxia is hypothesized to result from a disruption of the system that relates stored tool use and gesture information with the state of the body to produce the proper motor output. This system is thought to be related to the areas of the brain most often seen to be damaged when ideomotor apraxia is present: the left parietal lobe and the premotor cortex. Little can be done at present to reverse the motor deficit seen in ideomotor apraxia, although the extent of dysfunction it induces is not entirely clear."	https://en.wikipedia.org/wiki/Ideomotor_apraxia
D020250	Postoperative Nausea and Vomiting		Description not found.	
D020270	Alcohol Withdrawal Seizures		Description not found.	
D020323	Tics	Tic	A tic is a sudden and repetitive motor movement or vocalization that is not rhythmic and involves discrete muscle groups. Tics are typically brief and may resemble a normal behavioral characteristic or gesture. Tics can be invisible to the observer, such as abdominal tensing or toe crunching. Common motor and phonic tics are, respectively, eye blinking and throat clearing. Tics must be distinguished from movement disorders such as chorea, dystonia and myoclonus; the compulsions of obsessive–compulsive disorder (OCD) and seizure activity; and movements exhibited in stereotypic movement disorder (stimming).	https://en.wikipedia.org/wiki/Tic
D020324	Amnesia, Anterograde		Description not found.	
D020335	Paraparesis	Paraplegia	"Paraplegia, or paraparesis, is an impairment in motor or sensory function of the lower extremities. The word comes from Ionic Greek (παραπληγίη) ""half-stricken"". It is usually caused by spinal cord injury or a congenital condition that affects the neural (brain) elements of the spinal canal. The area of the spinal canal that is affected in paraplegia is either the thoracic, lumbar, or sacral regions. If four limbs are affected by paralysis, tetraplegia or quadriplegia is the correct term. If only one limb is affected, the correct term is monoplegia. Spastic paraplegia is a form of paraplegia defined by spasticity of the affected muscles, rather than flaccid paralysis. The American Spinal Injury Association classifies spinal cord injury severity in the following manner. ASIA A is the complete loss of sensory function and motor skills below the injury. ASIA B is having some sensory function below the injury, but no motor function. In ASIA C, there is some motor function below the level of injury, but half of the muscles cannot move against gravity. In ASIA D, more than half of the muscles below the level of injury can move against gravity. ASIA E is the restoration of all neurologic function."	https://en.wikipedia.org/wiki/Paraplegia
D020336	Paraparesis, Spastic		Description not found.	
D020385	Myokymia	Myokymia	Myokymia is an involuntary, spontaneous, localized quivering of a few muscles, or bundles within a muscle, but which are insufficient to move a joint. One type is superior oblique myokymia. Myokymia is commonly used to describe an involuntary eyelid muscle contraction, typically involving the lower eyelid or less often the upper eyelid. It occurs in normal individuals and typically starts and disappears spontaneously. However, it can sometimes last up to three weeks. Since the condition typically resolves itself, medical professionals do not consider it to be serious or a cause for concern. In contrast, facial myokymia is a fine rippling of muscles on one side of the face and may reflect an underlying tumor in the brainstem (typically a brainstem glioma), loss of myelin in the brainstem (associated with multiple sclerosis) or in the recovery stage of Miller-Fisher syndrome, a variant of Guillain–Barré syndrome, an inflammatory polyneuropathy that may affect the facial nerve. Myokymia in otherwise unrelated body parts may occur in neuromyotonia.	https://en.wikipedia.org/wiki/Myokymia
D020447	Parasomnias	Parasomnia	Parasomnias are a category of sleep disorders that involve abnormal movements, behaviors, emotions, perceptions, and dreams that occur while falling asleep, sleeping, between sleep stages, or during arousal from sleep. Parasomnias are dissociated sleep states which are partial arousals during the transitions between wakefulness, NREM sleep, and REM sleep, and their combinations.	https://en.wikipedia.org/wiki/Parasomnia
D020567	Fetal Weight		Description not found.	
D020754	Spinocerebellar Ataxias		Description not found.	
D020757	Amaurosis Fugax		Description not found.	
D020795	Photophobia	Photophobia	Photophobia is a medical symptom of abnormal intolerance to visual perception of light. As a medical symptom, photophobia is not a morbid fear or phobia, but an experience of discomfort or pain to the eyes due to light exposure or by presence of actual physical sensitivity of the eyes, though the term is sometimes additionally applied to abnormal or irrational fear of light, such as heliophobia. The term photophobia comes from Greek  φῶς (phōs) 'light' and  φόβος (phóbos) 'fear'.	https://en.wikipedia.org/wiki/Photophobia
D020820	Dyskinesias	Dyskinesia	Dyskinesia is a category of movement disorders that are characterized by involuntary muscle movements, including movements similar to tics or chorea and diminished voluntary movements. Dyskinesia can be anything from a slight tremor of the hands to an uncontrollable movement of the upper body or lower extremities. Discoordination can also occur internally, especially with the respiratory muscles, and it often goes unrecognized. Dyskinesia is a symptom of several medical disorders that are distinguished by their underlying causes.	https://en.wikipedia.org/wiki/Dyskinesia
D020828	Pseudobulbar Palsy		Description not found.	
D020879	Neuromuscular Manifestations		Description not found.	
D020886	Somatosensory Disorders		Description not found.	
D020915	Korsakoff Syndrome	Korsakoff syndrome	Korsakoff syndrome (KS) is a disorder of the central nervous system characterized by amnesia, deficits in explicit memory, and confabulation. This neurological disorder is caused by a deficiency of thiamine (vitamin B1) in the brain, and it is typically associated with and exacerbated by the prolonged, excessive ingestion of alcohol. Korsakoff syndrome is often accompanied by Wernicke encephalopathy; this combination is called Wernicke–Korsakoff syndrome. Korsakoff syndrome is named after Sergei Korsakoff, the Russian neuropsychiatrist who described it during the late 19th century.	https://en.wikipedia.org/wiki/Korsakoff_syndrome
D020919	Sleep Disorders, Intrinsic		Description not found.	
D020920	Dyssomnias	Dyssomnia	Dyssomnias are a broad classification of sleeping disorders involving difficulty getting to sleep, remaining asleep, or of excessive sleepiness. Dyssomnias are primary disorders of initiating or maintaining sleep or of excessive sleepiness and are characterized by a disturbance in the amount, quality, or timing of sleep. Patients may complain of difficulty getting to sleep or staying asleep, intermittent wakefulness during the night, early morning awakening, or combinations of any of these. Transient episodes are usually of little significance. Stress, caffeine, physical discomfort, daytime napping, and early bedtimes are common factors.	https://en.wikipedia.org/wiki/Dyssomnia
D020921	Sleep Arousal Disorders		Description not found.	
D020922	Sleep-Wake Transition Disorders		Description not found.	
D020923	REM Sleep Parasomnias		Description not found.	
D020924	Urological Manifestations		Description not found.	
D021501	Flank Pain		Description not found.	
D023341	Chills	Chills	Chills is a feeling of coldness occurring usually during a high fever but sometimes alone in specific people. It occurs during fever as a result of the release of cytokines and prostaglandins as part of the inflammatory response, which increases the set point for body temperature in the hypothalamus. The increased set point causes the body temperature to rise (pyrexia), but also makes the patient feel chilled until the new set point is reached. The patient will also shiver because their body produces heat during muscle contraction in a physiological attempt to increase body temperature to the new set point. Chills not accompanying a high fever are normally mild.  A scare, especially one of fear, may cause a chill of medium power and short duration; this is commonly interpreted as or confused with trembling. Severe chills with violent shivering are called rigors.	https://en.wikipedia.org/wiki/Chills
D034062	Insomnia, Fatal Familial		Description not found.	
D034381	Hearing Loss	Hearing loss	Hearing loss is either a partial inability to hear, or a total inability termed deafness. Hearing loss may be present at birth or acquired at any time afterwards.  Hearing loss may occur in one or both ears. In children, hearing problems can affect the ability to acquire spoken language. In adults, it can create difficulties with social interaction and at work. Hearing loss can be temporary or permanent. Hearing loss related to age usually affects both ears and is due to cochlear hair cell loss. In some people, particularly older people, hearing loss can result in isolation and loneliness. Hearing loss may be caused by a number of factors, including: genetics, ageing, exposure to noise, some infections, birth complications, trauma to the ear or brain, and certain medications or toxins. A common condition that results in hearing loss is chronic ear infections. Certain infections during pregnancy, such as cytomegalovirus, syphilis and rubella, may also cause hearing loss in the child. Hearing loss is diagnosed when hearing testing finds that a person is unable to hear 25 decibels in at least one ear. Testing for poor hearing is recommended for all newborns. Hearing loss can be categorized as minimal/slight (15 to 25 dB), mild (25 to 40 dB), moderate (41 to 55 dB), moderate-severe (56 to 70 dB), severe (71 to 90 dB), or profound (greater than 90 dB). There are three main types of hearing loss: conductive hearing loss, sensorineural hearing loss, and mixed hearing loss. About half of hearing loss globally is preventable through public health measures. Such practices include immunization, proper care around pregnancy, avoiding loud noise, and avoiding certain medications. The World Health Organization recommends that young people limit exposure to loud sounds and the use of personal audio players to an hour a day to limit noise exposure. Early identification and support are particularly important in children. For many, hearing aids, sign language, cochlear implants and subtitles are useful. Lip reading is another useful skill some develop. Access to hearing aids, however, is limited in many areas of the world.	https://en.wikipedia.org/wiki/Hearing_loss
D037061	Metatarsalgia	Metatarsalgia	"Metatarsalgia, literally 'metatarsal pain' and colloquially known as a stone bruise, is any painful foot condition affecting the metatarsal region of the foot. This is a common problem that can affect the joints and bones of the metatarsals. Metatarsalgia is most often localized to the first metatarsal head – the ball of the foot just behind the big toe.  There are two small sesamoid bones under the first metatarsal head.  The next most frequent site of metatarsal head pain is under the second metatarsal.  This can be due to either too short a first metatarsal bone or to ""hypermobility of the first ray"" – metatarsal bone and medial cuneiform bone behind it – both of which result in excess pressure being transmitted into the second metatarsal head."	https://en.wikipedia.org/wiki/Metatarsalgia
D038901	Mental Retardation, X-Linked		Description not found.	
D038921	Coffin-Lowry Syndrome		Description not found.	
D041781	Jaundice, Obstructive		Description not found.	
D045262	Reticulocytosis	Reticulocytosis	Reticulocytosis is a laboratory finding in which the number of reticulocytes (immature red blood cells) in the bloodstream is elevated. Reticulocytes account for approximately 0.5% to 2.5% of the total red blood cells in healthy adults and 2% to 6% in infants, but in reticulocytosis, this percentage rises. Reticulocytes are produced in the bone marrow and then released into the bloodstream, where they mature into fully developed red blood cells between 1–2 days. Reticulocytosis often reflects the body's response to conditions rather than an independent disease process and can arise from a variety of causes such as blood loss or anemia.	https://en.wikipedia.org/wiki/Reticulocytosis
D046088	Hearing Loss, Unilateral		Description not found.	
D046089	Hearing Loss, Mixed Conductive-Sensorineural		Description not found.	
