id	name	wiki_title	description	wiki_url
D016534	Cung lượng tim, cao		Không tìm thấy mô tả.	
D016553	Ban xuất huyết, giảm tiểu cầu, vô căn		Không tìm thấy mô tả.	
D016857	Giảm CO2 máu	Hypocapnia	Hypocapnia (từ tiếng Hy Lạp ὑπό có nghĩa là dưới mức bình thường và καπνός kapnós có nghĩa là khói), còn được gọi là hypocarbia, đôi khi được gọi không chính xác là acapnia, là tình trạng giảm lượng carbon dioxide trong máu. Hypocapnia thường là kết quả của việc thở sâu hoặc nhanh, được gọi là tăng thông khí. Hypocapnia trái ngược với hypercapnia. Giảm CO2 ngắn hạn thường không có bất kỳ tác dụng phụ nào. Nó đôi khi được sử dụng như một phương pháp điều trị cứu sống các tình trạng như tăng huyết áp động mạch phổi ở trẻ sơ sinh và cho những người bị tăng huyết áp nội sọ nặng. Nếu tình trạng giảm CO2 máu kéo dài hoặc kéo dài, có thể xảy ra những kết quả bất lợi.	https://en.wikipedia.org/wiki/Hypocapnia
D017109	Akathisia, do thuốc gây ra		Không tìm thấy mô tả.	
D017116	Đau lưng dưới		Không tìm thấy mô tả.	
D017246	Liệt mắt, bên ngoài tiến triển mãn tính		Không tìm thấy mô tả.	
D017288	Ngưỡng đau		Không tìm thấy mô tả.	
D017566	Đau thắt ngực vi mạch		Không tìm thấy mô tả.	
D017593	Hội chứng Kleine-Levin	Kleine–Levin syndrome	Hội chứng Kleine–Levin (KLS) là một rối loạn thần kinh hiếm gặp được đặc trưng bởi tình trạng mất ngủ từng đợt kéo dài kèm theo những thay đổi về nhận thức và hành vi. Những thay đổi này có thể bao gồm sự mất kiềm chế (không thể kiềm chế hành động hoặc lời nói), đôi khi được biểu hiện thông qua chứng cuồng dâm, chứng cuồng ăn hoặc mất khả năng cảm xúc và các triệu chứng khác, chẳng hạn như mất khả năng thực tế. Bệnh nhân thường trải qua các đợt tái phát của tình trạng này trong hơn một thập kỷ và có thể tái phát ở độ tuổi muộn hơn. Các đợt riêng lẻ thường kéo dài hơn một tuần, đôi khi kéo dài hàng tháng. Tình trạng này ảnh hưởng lớn đến đời sống cá nhân, nghề nghiệp và xã hội của những người mắc KLS. Mức độ nghiêm trọng của các triệu chứng và diễn biến của hội chứng khác nhau giữa những người mắc KLS. Bệnh nhân thường có khoảng 20 đợt trong khoảng một thập kỷ. Vài tháng có thể trôi qua giữa các đợt. Sự khởi phát của tình trạng này thường xảy ra sau khi nhiễm virus (72% bệnh nhân); một số loại virus khác nhau đã được quan sát thấy có thể kích hoạt KLS.  Nó thường chỉ được chẩn đoán sau khi đã loại trừ các tình trạng tương tự; Chụp MRI, CT, chọc dò tủy sống và xét nghiệm độc tính được sử dụng để loại trừ các khả năng khác. Cơ chế của hội chứng chưa được biết rõ, nhưng người ta cho rằng đồi thị có thể đóng một vai trò nào đó. SPECT đã cho thấy tình trạng giảm tưới máu vùng đồi thị ở bệnh nhân trong các đợt bệnh. KLS rất hiếm, xảy ra với tỷ lệ 1 trên 500.000, điều này hạn chế việc nghiên cứu về yếu tố di truyền. Tình trạng này chủ yếu ảnh hưởng đến thanh thiếu niên (81% bệnh nhân được báo cáo), thiên về nam giới (68-72% trường hợp), mặc dù nữ giới cũng có thể bị ảnh hưởng và độ tuổi khởi phát khác nhau.  Không có cách chữa trị nào được biết đến và có rất ít bằng chứng hỗ trợ điều trị bằng thuốc. Lithium đã được báo cáo là có tác dụng hạn chế trong các báo cáo trường hợp, làm giảm độ dài của các đợt và tăng khoảng thời gian giữa các đợt ở một số bệnh nhân. Các chất kích thích đã được chứng minh là có tác dụng thúc đẩy sự tỉnh táo trong các giai đoạn, nhưng chúng không chống lại các triệu chứng nhận thức hoặc làm giảm thời gian của các giai đoạn. Căn bệnh này được đặt theo tên của Willi Kleine và Max Levin, những người đã mô tả các trường hợp mắc bệnh vào đầu thế kỷ 20. Nó đã được thêm vào Phân loại quốc tế về rối loạn giấc ngủ vào năm 1990.	https://en.wikipedia.org/wiki/Kleine%E2%80%93Levin_syndrome
D017624	Hội chứng WAGR		Không tìm thấy mô tả.	
D017699	Đau vùng chậu		Không tìm thấy mô tả.	
D017827	Bệnh Machado-Joseph	Machado–Joseph disease	"Bệnh Machado–Joseph (MJD), còn được gọi là bệnh Machado–Joseph Azorean, bệnh Machado, bệnh Joseph hoặc chứng mất điều hòa tủy sống tiểu não loại 3 (SCA3), là một bệnh thoái hóa thần kinh di truyền trội trên nhiễm sắc thể thường hiếm gặp, gây mất điều hòa tiểu não tiến triển, dẫn đến thiếu kiểm soát cơ và phối hợp giữa chi trên và chi dưới. Các triệu chứng này là do đột biến gen dẫn đến sự mở rộng lặp lại trinucleotide ""CAG"" bất thường trong gen ATXN3 dẫn đến dạng protein ataxin bất thường gây thoái hóa tế bào ở não sau. Một số triệu chứng như vụng về và cứng nhắc khiến MJD thường bị nhầm lẫn với tình trạng say rượu hoặc bệnh Parkinson. Bệnh Machado–Joseph là một loại chứng mất điều hòa tủy sống tiểu não và là nguyên nhân phổ biến nhất gây ra chứng mất điều hòa nhiễm sắc thể thường trội. MJD gây liệt vận nhãn và mất điều hòa cảm giác và tiểu não."	https://en.wikipedia.org/wiki/Machado%E2%80%93Joseph_disease
D018437	Hội chứng Brown-Sequard	Brown-Séquard syndrome	Hội chứng Brown-Séquard (còn được gọi là liệt nửa người Brown-Séquard, liệt nửa người Brown-Séquard, hội chứng liệt nửa người, liệt nửa người và liệt nửa người cột sống, hoặc liệt nửa người cột sống) là một tình trạng thần kinh do tổn thương một nửa tủy sống. Tình trạng này biểu hiện lâm sàng với tình trạng liệt cứng và mất cảm giác sờ chạm, cảm giác rung và cảm giác bản thể ngay bên dưới tổn thương ở cùng phía cơ thể với tổn thương, nhưng mất cảm giác chạm thô sơ, đau và nhiệt độ ở phía đối diện và bắt đầu hơi thấp hơn tổn thương. Ở mức độ tổn thương, cùng phía tổn thương có một vùng liệt mềm và mất hoàn toàn cảm giác. Bởi vì tổn thương toàn bộ một nửa nhưng chỉ một nửa tủy sống hiếm khi xảy ra trong hoàn cảnh thực tế nên tình trạng này thường gặp nhất ở dạng một phần. Nó được đặt theo tên của nhà sinh lý học Charles-Édouard Brown-Séquard, người đầu tiên mô tả tình trạng này vào năm 1850.	https://en.wikipedia.org/wiki/Brown-S%C3%A9quard_syndrome
D018458	Trạng thái thực vật dai dẳng	Vegetative state	"Trạng thái thực vật (VS) hoặc không phản ứng sau hôn mê (PCU) là một rối loạn ý thức trong đó bệnh nhân bị tổn thương não nghiêm trọng ở trạng thái kích thích một phần thay vì nhận thức thực sự. Sau bốn tuần ở trạng thái thực vật, bệnh nhân được phân loại là ở trạng thái thực vật dai dẳng (PVS). Chẩn đoán này được phân loại là trạng thái thực vật vĩnh viễn vài tháng (ba ở Hoa Kỳ và sáu ở Anh) sau chấn thương sọ não không do chấn thương hoặc một năm sau chấn thương. Thuật ngữ hội chứng tỉnh táo không phản ứng có thể được sử dụng thay thế, vì ""trạng thái thực vật"" có một số hàm ý tiêu cực đối với công chúng. Đôi khi nó còn được gọi là hội chứng Apallic hoặc hội chứng Apallisches, vay mượn từ tiếng Đức, chủ yếu ở các nguồn châu Âu hoặc cũ hơn."	https://en.wikipedia.org/wiki/Vegetative_state
D018476	Giảm vận động	Hypokinesia	Hypokinesia là một trong những phân loại của rối loạn vận động và đề cập đến việc giảm chuyển động của cơ thể. Giảm vận động được đặc trưng bởi sự mất một phần hoặc toàn bộ khả năng vận động của cơ do sự gián đoạn của hạch nền. Hypokinesia là một triệu chứng của bệnh Parkinson được biểu hiện bằng sự cứng cơ và không có khả năng cử động. Nó cũng liên quan đến rối loạn sức khỏe tâm thần và không hoạt động kéo dài do bệnh tật, cùng các bệnh khác. Một loại rối loạn vận động khác là tăng động, biểu hiện sự chuyển động quá mức không mong muốn, chẳng hạn như co giật hoặc quằn quại trong bệnh Huntington hoặc hội chứng Tourette.	https://en.wikipedia.org/wiki/Hypokinesia
D018489	Bệnh say tàu xe		Không tìm thấy mô tả.	
D018496	Tăng oxy máu	Hyperoxia	Hyperoxia là trạng thái tiếp xúc với lượng oxy cao; nó có thể đề cập đến các sinh vật, tế bào và mô đang bị oxy hóa quá mức hoặc nồng độ oxy cao bất thường trong một môi trường (ví dụ: một vùng nước). Trong y học, nó đề cập đến lượng oxy dư thừa trong phổi hoặc các mô cơ thể khác và là kết quả của việc tăng áp suất riêng phần oxy trong phế nang - nghĩa là áp suất riêng phần oxy trong phế nang lớn hơn áp suất do hít thở không khí ở áp suất khí quyển bình thường (mực nước biển).  Điều này có thể xảy ra do hít thở không khí ở áp suất cao hơn bình thường hoặc do hít thở các hỗn hợp khí khác có tỷ lệ oxy cao, áp suất xung quanh cao hoặc cả hai. Cơ thể có khả năng chịu đựng một số sai lệch so với áp suất riêng phần oxy hít vào bình thường, nhưng mức độ tăng oxy máu đủ cao có thể dẫn đến nhiễm độc oxy theo thời gian, với cơ chế liên quan đến áp suất riêng phần và mức độ nghiêm trọng liên quan đến liều lượng. Hyperoxia trái ngược với tình trạng thiếu oxy; tăng oxy máu đề cập đến trạng thái cung cấp oxy cho các mô quá mức, trong khi thiếu oxy đề cập đến trạng thái cung cấp oxy không đủ. Cung cấp oxy bổ sung được sử dụng rộng rãi trong cấp cứu và chăm sóc đặc biệt và có thể cứu sống trong những tình trạng nguy kịch, nhưng quá nhiều có thể gây hại và ảnh hưởng đến nhiều quá trình sinh lý bệnh. Các loại oxy phản ứng được biết đến là sản phẩm phụ có vấn đề của tình trạng tăng oxy máu, có vai trò quan trọng trong quá trình truyền tín hiệu tế bào. Có nhiều tác động khác nhau, nhưng khi cân bằng cân bằng nội môi bị xáo trộn, các loại oxy phản ứng có xu hướng gây ra một chu kỳ tổn thương mô, dẫn đến viêm, tổn thương tế bào và chết tế bào.	https://en.wikipedia.org/wiki/Hyperoxia
D018589	Liệt dạ dày	Gastroparesis	"Gastroparesis (dạ dày- từ tiếng Hy Lạp cổ γαστήρ – gaster, ""dạ dày""; và -paresis, πάρεσις - ""tê liệt một phần"") là một rối loạn y tế do các cơn co thắt thần kinh cơ (nhu động) không hiệu quả của dạ dày, dẫn đến thức ăn và chất lỏng đọng lại trong dạ dày trong một thời gian kéo dài. Do đó, chất chứa trong dạ dày thoát ra khỏi tá tràng của đường tiêu hóa chậm hơn, một dấu hiệu y tế gọi là làm rỗng dạ dày chậm. Ngược lại với hiện tượng này, khi các chất trong dạ dày nhanh chóng thoát ra tá tràng, được gọi là hội chứng Dumping. Các triệu chứng bao gồm buồn nôn, nôn, đau bụng, cảm thấy no ngay sau khi bắt đầu ăn (no sớm), chướng bụng và ợ nóng. Nhiều hoặc hầu hết các trường hợp là vô căn. Nguyên nhân phổ biến nhất được biết đến là bệnh thần kinh tự chủ của dây thần kinh phế vị, chi phối dạ dày. Bệnh đái tháo đường không được kiểm soát là nguyên nhân thường gặp gây tổn thương dây thần kinh này, nhưng chấn thương dây thần kinh phế vị cũng có thể xảy ra. Một số trường hợp có thể được coi là hậu nhiễm trùng. Chẩn đoán được thực hiện thông qua một hoặc nhiều phương pháp sau: chụp X-quang nuốt bari, bữa ăn bít tết bari, quét dạ dày bằng đồng vị phóng xạ, đo áp lực dạ dày, nội soi thực quản dạ dày tá tràng (EGD) và xét nghiệm hơi thở bằng đồng vị ổn định. Các biến chứng bao gồm suy dinh dưỡng, mệt mỏi, sụt cân, thiếu vitamin, tắc ruột do dị vật và vi khuẩn đường ruột phát triển quá mức. Cũng có thể có tình trạng kiểm soát đường huyết kém và hấp thu chất dinh dưỡng không đều, đặc biệt là trong bệnh tiểu đường. Điều trị bao gồm điều chỉnh chế độ ăn uống, thuốc kích thích làm rỗng dạ dày (bao gồm một số thuốc tăng nhu động), thuốc giảm nôn (bao gồm một số thuốc chống nôn) và phương pháp phẫu thuật. Ngoài ra, kích thích điện dạ dày (GES; được phê duyệt miễn trừ thiết bị nhân đạo) có thể được sử dụng để điều trị. Dinh dưỡng có thể được quản lý theo nhiều cách khác nhau, từ điều chỉnh chế độ ăn uống bằng đường miệng đến ống nuôi ăn bằng ống thông hỗng tràng (nếu ăn uống không đủ). Chẩn đoán liệt dạ dày có liên quan đến kết quả kém và tỷ lệ sống sót ở bệnh nhân thường thấp hơn so với dân số nói chung."	https://en.wikipedia.org/wiki/Gastroparesis
D018614	Bệnh đổ mồ hôi	Sweating sickness	Bệnh đổ mồ hôi, còn được gọi là bệnh đổ mồ hôi, bệnh đổ mồ hôi tiếng Anh, bệnh đổ mồ hôi tiếng Anh hoặc sudor anglicus trong tiếng Latin, là một căn bệnh bí ẩn và truyền nhiễm tấn công nước Anh và sau đó là lục địa châu Âu trong một loạt dịch bệnh bắt đầu từ năm 1485. Các đợt bùng phát lớn khác của bệnh đổ mồ hôi ở Anh xảy ra vào năm 1508, 1517 và 1528, với đợt bùng phát cuối cùng vào năm 1551, sau đó căn bệnh này dường như đã biến mất. Các triệu chứng khởi phát đột ngột và tử vong hoặc hồi phục thường xảy ra trong vòng 8–10 giờ. Dịch bệnh đổ mồ hôi là duy nhất so với các đợt bùng phát dịch bệnh khác vào thời điểm đó: trong khi các dịch bệnh khác thường xảy ra ở thành thị và kéo dài, các trường hợp mắc bệnh đổ mồ hôi tăng vọt và giảm đi rất nhanh, ảnh hưởng đáng kể đến người dân nông thôn. Nguyên nhân của nó vẫn chưa được biết, mặc dù có ý kiến ​​​​cho rằng nguyên nhân là do một loài hantavirus chưa được biết đến.	https://en.wikipedia.org/wiki/Sweating_sickness
D018771	Đau khớp	Arthralgia	Đau khớp (từ tiếng Hy Lạp arthro- 'khớp' và -algos 'đau') có nghĩa đen là 'đau khớp'. Cụ thể, đau khớp là triệu chứng của chấn thương, nhiễm trùng, bệnh tật (đặc biệt là viêm khớp) hoặc phản ứng dị ứng với thuốc. Theo MeSH, thuật ngữ đau khớp chỉ nên được sử dụng khi tình trạng không viêm và thuật ngữ viêm khớp nên được sử dụng khi tình trạng viêm.	https://en.wikipedia.org/wiki/Arthralgia
D018886	Mất ngôn ngữ, dẫn truyền		Không tìm thấy mô tả.	
D018888	Chứng mất ngôn ngữ, tiến triển sơ cấp		Không tìm thấy mô tả.	
D018908	Yếu cơ		Không tìm thấy mô tả.	
D018980	Hội chứng Williams	Williams syndrome	Hội chứng Williams (WS), còn gọi là hội chứng Williams–Beuren (WBS), là một rối loạn di truyền ảnh hưởng đến nhiều bộ phận của cơ thể. Các đặc điểm trên khuôn mặt thường bao gồm trán rộng, cằm kém phát triển, mũi ngắn và má đầy đặn. Có thể quan sát thấy tình trạng thiểu năng trí tuệ ở mức độ nhẹ đến trung bình, đặc biệt là những thách thức với các nhiệm vụ không gian trực quan như vẽ. Kỹ năng nói tương đối không bị ảnh hưởng. Nhiều người có tính cách hướng ngoại, tính tình vui vẻ, cởi mở trong việc giao tiếp với người khác, tăng sự đồng cảm và giảm bớt sự hung hăng. Các vấn đề y tế về răng, các vấn đề về tim (đặc biệt là hẹp động mạch chủ trên van) và tình trạng canxi trong máu cao là phổ biến. Hội chứng Williams là do bất thường về di truyền, cụ thể là mất khoảng 27 gen ở nhánh dài của một trong hai nhiễm sắc thể số 7. Thông thường, điều này xảy ra như một sự kiện ngẫu nhiên trong quá trình hình thành trứng hoặc tinh trùng mà từ đó một người phát triển. Trong một số ít trường hợp, nó được di truyền từ cha mẹ bị ảnh hưởng theo kiểu gen trội. Các đặc điểm đặc trưng khác nhau có liên quan đến việc mất đi các gen cụ thể. Chẩn đoán thường bị nghi ngờ dựa trên các triệu chứng và được xác nhận bằng xét nghiệm di truyền. Các biện pháp can thiệp bao gồm các chương trình giáo dục đặc biệt và nhiều loại trị liệu khác nhau. Phẫu thuật có thể được thực hiện để khắc phục các vấn đề về tim. Có thể cần phải thay đổi chế độ ăn uống hoặc dùng thuốc khi lượng canxi trong máu cao. Hội chứng này được mô tả lần đầu tiên vào năm 1961 bởi John C. P. Williams người New Zealand. Hội chứng Williams ảnh hưởng đến khoảng 1 trong 7.500 đến 20.000 người khi mới sinh. Tuổi thọ thấp hơn so với dân số nói chung, chủ yếu là do tỷ lệ mắc bệnh tim tăng lên.	https://en.wikipedia.org/wiki/Williams_syndrome
D019080	Điểm Cafe-au-Lait		Không tìm thấy mô tả.	
D019462	Ngất, Vasovagal		Không tìm thấy mô tả.	
D019547	Đau cổ		Không tìm thấy mô tả.	
D019569	Co thắt nửa mặt	Hemifacial spasm	Co thắt nửa mặt (HFS) là một bệnh thần kinh cơ hiếm gặp, đặc trưng bởi các cơn co thắt cơ không tự chủ (co thắt) ở một bên (hemi-) của khuôn mặt (-facial). Các cơ mặt được điều khiển bởi dây thần kinh mặt (dây thần kinh sọ thứ bảy), bắt nguồn từ thân não và thoát ra khỏi hộp sọ bên dưới tai, nơi nó tách thành năm nhánh chính. Bệnh này có hai dạng: điển hình và không điển hình. Ở dạng điển hình, hiện tượng co giật thường bắt đầu ở mí mắt dưới ở cơ vòng mắt. Theo thời gian, nó lan ra toàn bộ mí mắt, sau đó đến cơ vòng quanh môi và cơ buccinator ở vùng xương gò má. Quá trình co giật ngược lại xảy ra trong co giật nửa mặt không điển hình; Co giật bắt đầu ở cơ orbicularis oris quanh môi và cơ buccinator ở vùng xương gò má ở phần dưới của mặt, sau đó tiến lên cơ orbicularis oculi ở mí mắt theo thời gian. Dạng phổ biến nhất là dạng điển hình và dạng không điển hình chỉ gặp ở khoảng 2–3% bệnh nhân bị co thắt nửa mặt. Tỷ lệ co giật nửa mặt là khoảng 0,8 trên 100.000 người. Rối loạn này xảy ra ở cả nam và nữ, mặc dù nó ảnh hưởng đến phụ nữ trung niên hoặc người già thường xuyên hơn. Co thắt nửa mặt phổ biến hơn nhiều ở một số dân tộc châu Á. Nó có thể do chấn thương dây thần kinh mặt, do mạch máu chèn ép, khối u hoặc có thể không có nguyên nhân rõ ràng. Những người bị co thắt ở cả hai bên mặt là rất hiếm.	https://en.wikipedia.org/wiki/Hemifacial_spasm
D019575	Mù, vỏ não		Không tìm thấy mô tả.	
D019584	Nóng bừng		Không tìm thấy mô tả.	
D019588	Lão hóa, trưởng thành		Không tìm thấy mô tả.	
D019591	giả hành	Intraocular lens	Thấu kính nội nhãn (IOL) là một thấu kính được cấy vào mắt thường là một phần của phương pháp điều trị đục thủy tinh thể hoặc để điều chỉnh các vấn đề về thị lực khác như cận thị (cận thị) và viễn thị (hyperopia); một hình thức phẫu thuật khúc xạ. Nếu thấu kính tự nhiên được để lại trong mắt, IOL được gọi là thấu kính phakic, nếu không thì đó là thấu kính giả (hoặc thấu kính giả). Cả hai loại IOL đều được thiết kế để cung cấp chức năng lấy nét ánh sáng giống như thấu kính tinh thể tự nhiên. Đây có thể là phương pháp thay thế cho LASIK, nhưng LASIK không phải là phương pháp thay thế cho IOL để điều trị đục thủy tinh thể. IOL thường bao gồm một thấu kính nhỏ bằng nhựa có thanh chống bên bằng nhựa, được gọi là xúc giác, để giữ thấu kính ở đúng vị trí trong túi dạng nang bên trong mắt. IOL ban đầu được làm bằng vật liệu cứng (PMMA), mặc dù điều này phần lớn đã được thay thế bằng việc sử dụng vật liệu linh hoạt, chẳng hạn như silicone. Hầu hết các IOL được trang bị ngày nay đều là thấu kính một tiêu cự cố định phù hợp với tầm nhìn xa. Tuy nhiên, hiện có các loại khác, chẳng hạn như thấu kính nội nhãn đa tiêu cung cấp tầm nhìn đa tiêu điểm ở khoảng cách xa và đọc, cũng như IOL thích ứng cung cấp khả năng điều tiết thị giác hạn chế.  IOL đa tiêu cự cũng có thể là IOL ba tiêu cự hoặc thấu kính có độ sâu tiêu cự mở rộng (EDOF). Tính đến năm 2021, gần 28 triệu ca phẫu thuật đục thủy tinh thể được thực hiện hàng năm trên toàn thế giới. Đó là khoảng 75.000 thủ tục mỗi ngày trên toàn cầu. Thủ tục có thể được thực hiện dưới hình thức gây tê cục bộ hoặc tại chỗ và bệnh nhân sẽ tỉnh táo trong suốt quá trình phẫu thuật. Việc sử dụng IOL linh hoạt cho phép cuộn thấu kính để nhét vào túi dạng nang thông qua một vết rạch rất nhỏ, do đó tránh phải khâu. Thủ tục này thường mất ít hơn 30 phút dưới sự thực hiện của bác sĩ nhãn khoa có kinh nghiệm và thời gian hồi phục là khoảng hai đến ba tuần. Sau phẫu thuật, bệnh nhân nên tránh tập thể dục gắng sức hoặc bất cứ điều gì khác làm tăng huyết áp đáng kể. Họ nên đến gặp bác sĩ nhãn khoa thường xuyên trong ba tuần để theo dõi việc cấy ghép. Cấy IOL tiềm ẩn một số rủi ro liên quan đến phẫu thuật mắt, chẳng hạn như nhiễm trùng, giãn thủy tinh thể, xoay thấu kính, viêm, quầng sáng ban đêm và bong võng mạc. Mặc dù IOL giúp nhiều bệnh nhân giảm sự phụ thuộc vào kính nhưng hầu hết bệnh nhân vẫn phải sử dụng kính cho một số hoạt động nhất định, chẳng hạn như đọc sách. Có thể tránh sử dụng kính đọc sách này trong một số trường hợp nếu sử dụng thấu kính IOL đa tiêu, IOL ba tiêu hoặc thấu kính EDOF.	https://en.wikipedia.org/wiki/Intraocular_lens
D019873	Hội chứng Schnitzler		Không tìm thấy mô tả.	
D019954	Biểu hiện hành vi thần kinh		Không tìm thấy mô tả.	
D020069	Đau vai		Không tìm thấy mô tả.	
D020078	Viêm thần kinh		Không tìm thấy mô tả.	
D020150	Chorea Gravidarum		Không tìm thấy mô tả.	
D020177	Quá mẫn, vô căn		Không tìm thấy mô tả.	
D020178	Rối loạn giấc ngủ, Nhịp sinh học		Không tìm thấy mô tả.	
D020179	Hội chứng Jet Lag		Không tìm thấy mô tả.	
D020181	Ngưng thở khi ngủ, tắc nghẽn		Không tìm thấy mô tả.	
D020182	Ngưng thở khi ngủ, miền Trung		Không tìm thấy mô tả.	
D020183	Chứng loạn trương lực cơ về đêm		Không tìm thấy mô tả.	
D020184	Nỗi kinh hoàng về đêm	Night Terror	Khủng bố ban đêm hoặc Khủng bố ban đêm có thể đề cập đến:	https://en.wikipedia.org/wiki/Night_Terror
D020186	Chứng nghiến răng khi ngủ		Không tìm thấy mô tả.	
D020187	Rối loạn hành vi giấc ngủ REM	Rapid eye movement sleep behavior disorder	Rối loạn hành vi khi ngủ chuyển động mắt nhanh, hay rối loạn hành vi giấc ngủ REM (RBD), là một chứng rối loạn giấc ngủ trong đó mọi người thực hiện giấc mơ của mình. Nó liên quan đến hành vi bất thường trong giai đoạn ngủ với giấc ngủ chuyển động mắt nhanh (REM). Đặc điểm chính của RBD là mất trương lực cơ (tức là mất trạng thái tê liệt) trong giấc ngủ REM còn nguyên vẹn (trong thời gian đó tình trạng tê liệt không chỉ là bình thường mà còn cần thiết). Việc mất khả năng ức chế vận động dẫn đến các hành vi khi ngủ, từ co giật chân tay đơn giản đến các chuyển động tổng hợp phức tạp hơn, có thể mang tính bạo lực hoặc gây thương tích cho cá nhân hoặc bạn cùng giường của họ.   RBD là một yếu tố dự báo rất mạnh về sự tiến triển thành bệnh synucleinopathy (thường là bệnh Parkinson hoặc chứng mất trí nhớ thể Lewy). Melatonin rất hữu ích trong điều trị RBD. RBD được mô tả lần đầu tiên vào năm 1986.	https://en.wikipedia.org/wiki/Rapid_eye_movement_sleep_behavior_disorder
D020188	Chứng tê liệt khi ngủ	Sleep paralysis	Chứng tê liệt khi ngủ là trạng thái khi thức dậy hoặc khi ngủ, trong đó một người có ý thức nhưng ở trạng thái tê liệt hoàn toàn. Trong một cơn bệnh, người bệnh có thể bị ảo giác (nghe, cảm nhận hoặc nhìn thấy những thứ không có thật), điều này thường dẫn đến sợ hãi. Các tập phim thường kéo dài không quá vài phút. Nó có thể tái diễn nhiều lần hoặc xảy ra thành một đợt. Tình trạng này có thể xảy ra ở những người khỏe mạnh hoặc những người mắc chứng ngủ rũ hoặc có thể di truyền trong gia đình do những thay đổi di truyền cụ thể. Tình trạng này có thể được kích hoạt do thiếu ngủ, căng thẳng tâm lý hoặc chu kỳ giấc ngủ bất thường. Cơ chế cơ bản được cho là liên quan đến rối loạn chức năng trong giấc ngủ REM. Chẩn đoán dựa trên mô tả của một người. Các tình trạng khác có thể biểu hiện tương tự bao gồm chứng ngủ rũ, co giật mất trương lực và liệt chu kỳ do hạ kali máu. Các lựa chọn điều trị chứng tê liệt khi ngủ chưa được nghiên cứu kỹ lưỡng. Mọi người nên yên tâm rằng tình trạng này là phổ biến và nhìn chung không nghiêm trọng. Những nỗ lực khác có thể được thử bao gồm vệ sinh giấc ngủ, liệu pháp hành vi nhận thức và thuốc chống trầm cảm. Từ 8% đến 50% số người bị tê liệt khi ngủ vào một thời điểm nào đó trong đời. Khoảng 5% số người có các đợt bệnh thường xuyên. Nam và nữ đều bị ảnh hưởng như nhau. Chứng tê liệt khi ngủ đã được mô tả trong suốt lịch sử. Nó được cho là đã đóng một vai trò trong việc tạo ra những câu chuyện về vụ bắt cóc của người ngoài hành tinh và các sự kiện huyền bí khác.	https://en.wikipedia.org/wiki/Sleep_paralysis
D020189	Hội chứng giật cơ về đêm		Không tìm thấy mô tả.	
D020207	Hôn mê, chấn thương sau đầu		Không tìm thấy mô tả.	
D020233	Rối loạn dáng đi, Thần kinh		Không tìm thấy mô tả.	
D020234	dáng đi mất điều hòa		Không tìm thấy mô tả.	
D020235	dáng đi thất thường		Không tìm thấy mô tả.	
D020236	Mất trí nhớ, toàn cầu thoáng qua		Không tìm thấy mô tả.	
D020237	Alexia, tinh khiết		Không tìm thấy mô tả.	
D020238	Prosopagnosia	Prosopagnosia	Prosopagnosia, còn được gọi là mù mặt, là một rối loạn nhận thức về nhận diện khuôn mặt, trong đó khả năng nhận diện khuôn mặt quen thuộc, bao gồm cả khuôn mặt của chính mình (tự nhận dạng), bị suy giảm, trong khi các khía cạnh khác của xử lý thị giác (ví dụ: phân biệt đối tượng) và chức năng trí tuệ (ví dụ: ra quyết định) vẫn còn nguyên. Thuật ngữ này ban đầu đề cập đến một tình trạng xảy ra sau tổn thương não cấp tính (mắc phải prosopagnosia), nhưng cũng tồn tại một dạng rối loạn bẩm sinh hoặc phát triển, với tỷ lệ phổ biến là 2–2,5%. Không nên nhầm lẫn Prosopagnosia với prosopametamorphopsia, một chứng rối loạn đặc trưng bởi sự thay đổi nhận thức về khuôn mặt.	https://en.wikipedia.org/wiki/Prosopagnosia
